"year","cc","dlgdp_pc","disaster","recession","normal","expansion","boom"
2015,"EST",0.019186037948592,NA,NA,0.019186037948592,NA,NA
2016,"EST",0.0309493445783213,NA,NA,0.0309493445783213,NA,NA
2017,"EST",0.0526886453694089,NA,NA,0.0526886453694089,NA,NA
2018,"EST",0.0407701764374919,NA,NA,0.0407701764374919,NA,NA
2019,"EST",0.0478037790404835,NA,NA,0.0478037790404835,NA,NA
1960,"FIN",NA,NA,NA,NA,NA,NA
1961,"FIN",0.0684761374393377,NA,NA,NA,0.0684761374393377,NA
1962,"FIN",0.0228383444266922,NA,NA,0.0228383444266922,NA,NA
1963,"FIN",0.0255727286881833,NA,NA,0.0255727286881833,NA,NA
1964,"FIN",0.0508257436452706,NA,NA,NA,0.0508257436452706,NA
1965,"FIN",0.0455286187104724,NA,NA,NA,0.0455286187104724,NA
1966,"FIN",0.0241913939411771,NA,NA,0.0241913939411771,NA,NA
1967,"FIN",0.0126828261297691,NA,NA,0.0126828261297691,NA,NA
1968,"FIN",0.0132974368865941,NA,NA,0.0132974368865941,NA,NA
1969,"FIN",0.0971277189975608,NA,NA,NA,NA,0.0971277189975608
1970,"FIN",0.084097971253301,NA,NA,NA,NA,0.084097971253301
1971,"FIN",0.0198073816977735,NA,NA,0.0198073816977735,NA,NA
1972,"FIN",0.0723071618406188,NA,NA,NA,0.0723071618406188,NA
1973,"FIN",0.0642816275190694,NA,NA,NA,0.0642816275190694,NA
1974,"FIN",0.0272410867729782,NA,NA,0.0272410867729782,NA,NA
1975,"FIN",0.0137405089743774,NA,NA,0.0137405089743774,NA,NA
1976,"FIN",0.000118784477191269,NA,NA,0.000118784477191269,NA,NA
1977,"FIN",-0.000243347089494472,NA,NA,-0.000243347089494472,NA,NA
1978,"FIN",0.0267485423598453,NA,NA,0.0267485423598453,NA,NA
1979,"FIN",0.0682796866278954,NA,NA,NA,0.0682796866278954,NA
1980,"FIN",0.0501713309967635,NA,NA,NA,0.0501713309967635,NA
1981,"FIN",0.00861511077968791,NA,NA,0.00861511077968791,NA,NA
1982,"FIN",0.0256885041616453,NA,NA,0.0256885041616453,NA,NA
1983,"FIN",0.0254231471240021,NA,NA,0.0254231471240021,NA,NA
1984,"FIN",0.026880260489982,NA,NA,0.026880260489982,NA,NA
1985,"FIN",0.030636249924217,NA,NA,0.030636249924217,NA,NA
1986,"FIN",0.0235712149069034,NA,NA,0.0235712149069034,NA,NA
1987,"FIN",0.032391312940967,NA,NA,NA,0.032391312940967,NA
1988,"FIN",0.0490507197734482,NA,NA,NA,0.0490507197734482,NA
1989,"FIN",0.0474874005478576,NA,NA,NA,0.0474874005478576,NA
1990,"FIN",0.00285288165659647,NA,NA,0.00285288165659647,NA,NA
1991,"FIN",-0.0631578334602247,NA,-0.0631578334602247,NA,NA,NA
1992,"FIN",-0.0378922316622046,NA,-0.0378922316622046,NA,NA,NA
1993,"FIN",-0.0118816386677469,NA,NA,-0.0118816386677469,NA,NA
1994,"FIN",0.0344685858490632,NA,NA,NA,0.0344685858490632,NA
1995,"FIN",0.037708398641503,NA,NA,NA,0.037708398641503,NA
1996,"FIN",0.0330445103995614,NA,NA,NA,0.0330445103995614,NA
1997,"FIN",0.0602900287081811,NA,NA,NA,0.0602900287081811,NA
1998,"FIN",0.0520200620946065,NA,NA,NA,0.0520200620946065,NA
1999,"FIN",0.0414395453169121,NA,NA,NA,0.0414395453169121,NA
2000,"FIN",0.055281319712893,NA,NA,NA,0.055281319712893,NA
2001,"FIN",0.0236293075677307,NA,NA,0.0236293075677307,NA,NA
2002,"FIN",0.0145569796377321,NA,NA,0.0145569796377321,NA,NA
2003,"FIN",0.0173590180262959,NA,NA,0.0173590180262959,NA,NA
2004,"FIN",0.036930102972399,NA,NA,NA,0.036930102972399,NA
2005,"FIN",0.0245234930985472,NA,NA,0.0245234930985472,NA,NA
2006,"FIN",0.0366148472890497,NA,NA,NA,0.0366148472890497,NA
2007,"FIN",0.0489688043710379,NA,NA,NA,0.0489688043710379,NA
2008,"FIN",0.00372673531684042,NA,NA,0.00372673531684042,NA,NA
2009,"FIN",-0.0846699304046185,-0.0846699304046185,NA,NA,NA,NA
2010,"FIN",0.0273365405159423,NA,NA,0.0273365405159423,NA,NA
2011,"FIN",0.0208618137450771,NA,NA,0.0208618137450771,NA,NA
2012,"FIN",-0.0184791031486138,NA,NA,-0.0184791031486138,NA,NA
2013,"FIN",-0.0134284368596007,NA,NA,-0.0134284368596007,NA,NA
2014,"FIN",-0.00774087590313288,NA,NA,-0.00774087590313288,NA,NA
2015,"FIN",0.00182097038594309,NA,NA,0.00182097038594309,NA,NA
2016,"FIN",0.0250118607012455,NA,NA,0.0250118607012455,NA,NA
2017,"FIN",0.0301425876529426,NA,NA,0.0301425876529426,NA,NA
2018,"FIN",0.0131160971837174,NA,NA,0.0131160971837174,NA,NA
2019,"FIN",0.00970392507821272,NA,NA,0.00970392507821272,NA,NA
1960,"FRA",NA,NA,NA,NA,NA,NA
1961,"FRA",0.0389424970463736,NA,NA,NA,0.0389424970463736,NA
1962,"FRA",0.045190732227981,NA,NA,NA,0.045190732227981,NA
1963,"FRA",0.0492497569637931,NA,NA,NA,NA,0.0492497569637931
1964,"FRA",0.0532725472857341,NA,NA,NA,NA,0.0532725472857341
1965,"FRA",0.0392583497662142,NA,NA,NA,0.0392583497662142,NA
1966,"FRA",0.0429297538716564,NA,NA,NA,0.0429297538716564,NA
1967,"FRA",0.0416124513657006,NA,NA,NA,0.0416124513657006,NA
1968,"FRA",0.0359415399333731,NA,NA,NA,0.0359415399333731,NA
1969,"FRA",0.0626031311285034,NA,NA,NA,NA,0.0626031311285034
1970,"FRA",0.0528240690775963,NA,NA,NA,NA,0.0528240690775963
1971,"FRA",0.0448497174432756,NA,NA,NA,0.0448497174432756,NA
1972,"FRA",0.0367636044337742,NA,NA,NA,0.0367636044337742,NA
1973,"FRA",0.0551594565099551,NA,NA,NA,NA,0.0551594565099551
1974,"FRA",0.0355261634711828,NA,NA,NA,0.0355261634711828,NA
1975,"FRA",-0.015827195816534,NA,NA,-0.015827195816534,NA,NA
1976,"FRA",0.0380124011227512,NA,NA,NA,0.0380124011227512,NA
1977,"FRA",0.0299381550692608,NA,NA,NA,0.0299381550692608,NA
1978,"FRA",0.0355240539994934,NA,NA,NA,0.0355240539994934,NA
1979,"FRA",0.0312523912075908,NA,NA,NA,0.0312523912075908,NA
1980,"FRA",0.0112866832772771,NA,NA,0.0112866832772771,NA,NA
1981,"FRA",0.00578959573704041,NA,NA,0.00578959573704041,NA,NA
1982,"FRA",0.0197439468011171,NA,NA,NA,0.0197439468011171,NA
1983,"FRA",0.00689995039579983,NA,NA,0.00689995039579983,NA,NA
1984,"FRA",0.00948116894217832,NA,NA,0.00948116894217832,NA,NA
1985,"FRA",0.0105410994037023,NA,NA,0.0105410994037023,NA,NA
1986,"FRA",0.0175995445534085,NA,NA,0.0175995445534085,NA,NA
1987,"FRA",0.0197744416253152,NA,NA,NA,0.0197744416253152,NA
1988,"FRA",0.0415343930767431,NA,NA,NA,0.0415343930767431,NA
1989,"FRA",0.0378000053571832,NA,NA,NA,0.0378000053571832,NA
1990,"FRA",0.0240169494300557,NA,NA,NA,0.0240169494300557,NA
1991,"FRA",0.00570375698284598,NA,NA,0.00570375698284598,NA,NA
1992,"FRA",0.01148167643511,NA,NA,0.01148167643511,NA,NA
1993,"FRA",-0.0104814629056604,NA,NA,-0.0104814629056604,NA,NA
1994,"FRA",0.0193842504843642,NA,NA,NA,0.0193842504843642,NA
1995,"FRA",0.0169003482817041,NA,NA,0.0169003482817041,NA,NA
1996,"FRA",0.0100516176240106,NA,NA,0.0100516176240106,NA,NA
1997,"FRA",0.0192669473601972,NA,NA,NA,0.0192669473601972,NA
1998,"FRA",0.0314938441107215,NA,NA,NA,0.0314938441107215,NA
1999,"FRA",0.0292449539298689,NA,NA,NA,0.0292449539298689,NA
2000,"FRA",0.0334462772873074,NA,NA,NA,0.0334462772873074,NA
2001,"FRA",0.0132645511395522,NA,NA,0.0132645511395522,NA,NA
2002,"FRA",0.00409761770229644,NA,NA,0.00409761770229644,NA,NA
2003,"FRA",0.000610584246236501,NA,NA,0.000610584246236501,NA,NA
2004,"FRA",0.0206232017365993,NA,NA,NA,0.0206232017365993,NA
2005,"FRA",0.00949052309843212,NA,NA,0.00949052309843212,NA,NA
2006,"FRA",0.0178761026115788,NA,NA,0.0178761026115788,NA,NA
2007,"FRA",0.0181287371131964,NA,NA,0.0181287371131964,NA,NA
2008,"FRA",-0.00308005103697495,NA,NA,-0.00308005103697495,NA,NA
2009,"FRA",-0.0340413203489551,NA,-0.0340413203489551,NA,NA,NA
2010,"FRA",0.0139376104625157,NA,NA,0.0139376104625157,NA,NA
2011,"FRA",0.0163270486206306,NA,NA,0.0163270486206306,NA,NA
2012,"FRA",-0.00229830477014392,NA,NA,-0.00229830477014392,NA,NA
2013,"FRA",0.000551257057001653,NA,NA,0.000551257057001653,NA,NA
2014,"FRA",0.00478945740181125,NA,NA,0.00478945740181125,NA,NA
2015,"FRA",0.00695501384824015,NA,NA,0.00695501384824015,NA,NA
2016,"FRA",0.00744737779460403,NA,NA,0.00744737779460403,NA,NA
2017,"FRA",0.0199494674551428,NA,NA,NA,0.0199494674551428,NA
2018,"FRA",0.0153741786557113,NA,NA,0.0153741786557113,NA,NA
2019,"FRA",0.0126711526449741,NA,NA,0.0126711526449741,NA,NA
1960,"GBR",NA,NA,NA,NA,NA,NA
1961,"GBR",0.0131273402345151,NA,NA,0.0131273402345151,NA,NA
1962,"GBR",0.00833992681996865,NA,NA,0.00833992681996865,NA,NA
1963,"GBR",0.032226942562023,NA,NA,NA,0.032226942562023,NA
1964,"GBR",0.0489808325247068,NA,NA,NA,0.0489808325247068,NA
1965,"GBR",0.0164968734183382,NA,NA,0.0164968734183382,NA,NA
1966,"GBR",0.0140139913891431,NA,NA,0.0140139913891431,NA,NA
1967,"GBR",0.0164150688721958,NA,NA,0.0164150688721958,NA,NA
1968,"GBR",0.0667017090472619,NA,NA,NA,NA,0.0667017090472619
1969,"GBR",-0.0131355996084358,NA,NA,-0.0131355996084358,NA,NA
1970,"GBR",0.0173909896370934,NA,NA,0.0173909896370934,NA,NA
1971,"GBR",0.0317974251071877,NA,NA,NA,0.0317974251071877,NA
1972,"GBR",0.0405301672740277,NA,NA,NA,0.0405301672740277,NA
1973,"GBR",0.0630733141512392,NA,NA,NA,NA,0.0630733141512392
1974,"GBR",-0.0263357826903814,NA,-0.0263357826903814,NA,NA,NA
1975,"GBR",-0.0157935143811283,NA,NA,-0.0157935143811283,NA,NA
1976,"GBR",0.0284429930705443,NA,NA,NA,0.0284429930705443,NA
1977,"GBR",0.0242991439137881,NA,NA,NA,0.0242991439137881,NA
1978,"GBR",0.041999960298045,NA,NA,NA,0.041999960298045,NA
1979,"GBR",0.0375051741199708,NA,NA,NA,0.0375051741199708,NA
1980,"GBR",-0.0203845193572523,NA,NA,-0.0203845193572523,NA,NA
1981,"GBR",-0.00808124599202453,NA,NA,-0.00808124599202453,NA,NA
1982,"GBR",0.0195734058598844,NA,NA,0.0195734058598844,NA,NA
1983,"GBR",0.0415640157369279,NA,NA,NA,0.0415640157369279,NA
1984,"GBR",0.0216714782017546,NA,NA,0.0216714782017546,NA,NA
1985,"GBR",0.0399857327498936,NA,NA,NA,0.0399857327498936,NA
1986,"GBR",0.0295155914332361,NA,NA,NA,0.0295155914332361,NA
1987,"GBR",0.0514011003746444,NA,NA,NA,0.0514011003746444,NA
1988,"GBR",0.0544490663609876,NA,NA,NA,NA,0.0544490663609876
1989,"GBR",0.0228675126166411,NA,NA,NA,0.0228675126166411,NA
1990,"GBR",0.00451526287298409,NA,NA,0.00451526287298409,NA,NA
1991,"GBR",-0.0137307063560909,NA,NA,-0.0137307063560909,NA,NA
1992,"GBR",0.00129689418534618,NA,NA,0.00129689418534618,NA,NA
1993,"GBR",0.0221183439404953,NA,NA,NA,0.0221183439404953,NA
1994,"GBR",0.0355644015372518,NA,NA,NA,0.0355644015372518,NA
1995,"GBR",0.0223242273319655,NA,NA,NA,0.0223242273319655,NA
1996,"GBR",0.0217221239780581,NA,NA,NA,0.0217221239780581,NA
1997,"GBR",0.046264566787025,NA,NA,NA,0.046264566787025,NA
1998,"GBR",0.0334856090755373,NA,NA,NA,0.0334856090755373,NA
1999,"GBR",0.0293299640597495,NA,NA,NA,0.0293299640597495,NA
2000,"GBR",0.031418070292677,NA,NA,NA,0.031418070292677,NA
2001,"GBR",0.0238112328261946,NA,NA,NA,0.0238112328261946,NA
2002,"GBR",0.0183082715411598,NA,NA,0.0183082715411598,NA,NA
2003,"GBR",0.0291399261040299,NA,NA,NA,0.0291399261040299,NA
2004,"GBR",0.0175441444538342,NA,NA,0.0175441444538342,NA,NA
2005,"GBR",0.0224663616657064,NA,NA,NA,0.0224663616657064,NA
2006,"GBR",0.0179318572113596,NA,NA,0.0179318572113596,NA,NA
2007,"GBR",0.0130489869133603,NA,NA,0.0130489869133603,NA,NA
2008,"GBR",-0.0138588492976617,NA,NA,-0.0138588492976617,NA,NA
2009,"GBR",-0.0515710941823346,NA,-0.0515710941823346,NA,NA,NA
2010,"GBR",0.0105879745019513,NA,NA,0.0105879745019513,NA,NA
2011,"GBR",0.00386501893823477,NA,NA,0.00386501893823477,NA,NA
2012,"GBR",0.00639089696588391,NA,NA,0.00639089696588391,NA,NA
2013,"GBR",0.0146480811952971,NA,NA,0.0146480811952971,NA,NA
2014,"GBR",0.0217245715392156,NA,NA,NA,0.0217245715392156,NA
2015,"GBR",0.0168371061965913,NA,NA,0.0168371061965913,NA,NA
2016,"GBR",0.0105066840774328,NA,NA,0.0105066840774328,NA,NA
2017,"GBR",0.0108541582525263,NA,NA,0.0108541582525263,NA,NA
2018,"GBR",0.00627918296879604,NA,NA,0.00627918296879604,NA,NA
2019,"GBR",0.00678387026566396,NA,NA,0.00678387026566396,NA,NA
1960,"GRC",NA,NA,NA,NA,NA,NA
1961,"GRC",0.122515644012266,NA,NA,NA,NA,0.122515644012266
1962,"GRC",-0.00231364064787376,NA,NA,-0.00231364064787376,NA,NA
1963,"GRC",0.114308139168807,NA,NA,NA,NA,0.114308139168807
1964,"GRC",0.0901364911582814,NA,NA,NA,0.0901364911582814,NA
1965,"GRC",0.102510683928413,NA,NA,NA,0.102510683928413,NA
1966,"GRC",0.0571167229664606,NA,NA,NA,0.0571167229664606,NA
1967,"GRC",0.0442336962385708,NA,NA,0.0442336962385708,NA,NA
1968,"GRC",0.0690539421884007,NA,NA,NA,0.0690539421884007,NA
1969,"GRC",0.111567304168949,NA,NA,NA,0.111567304168949,NA
1970,"GRC",0.0868230136887551,NA,NA,NA,0.0868230136887551,NA
1971,"GRC",0.0718174088486403,NA,NA,NA,0.0718174088486403,NA
1972,"GRC",0.0943650172443489,NA,NA,NA,0.0943650172443489,NA
1973,"GRC",0.0728780820156036,NA,NA,NA,0.0728780820156036,NA
1974,"GRC",-0.0726619862001017,NA,-0.0726619862001017,NA,NA,NA
1975,"GRC",0.0524769173717523,NA,NA,NA,0.0524769173717523,NA
1976,"GRC",0.0552940356592055,NA,NA,NA,0.0552940356592055,NA
1977,"GRC",0.0151807487903937,NA,NA,0.0151807487903937,NA,NA
1978,"GRC",0.0571905441991263,NA,NA,NA,0.0571905441991263,NA
1979,"GRC",0.0190344717960673,NA,NA,0.0190344717960673,NA,NA
1980,"GRC",-0.00486361320176998,NA,NA,-0.00486361320176998,NA,NA
1981,"GRC",-0.0249403018616938,NA,NA,-0.0249403018616938,NA,NA
1982,"GRC",-0.019095906263758,NA,NA,-0.019095906263758,NA,NA
1983,"GRC",-0.0171976014349003,NA,NA,-0.0171976014349003,NA,NA
1984,"GRC",0.0143715344245319,NA,NA,0.0143715344245319,NA,NA
1985,"GRC",0.0197731503138114,NA,NA,0.0197731503138114,NA,NA
1986,"GRC",0.000471331493134386,NA,NA,0.000471331493134386,NA,NA
1987,"GRC",-0.0266876838691721,NA,NA,-0.0266876838691721,NA,NA
1988,"GRC",0.0383303898698211,NA,NA,0.0383303898698211,NA,NA
1989,"GRC",0.0324428381782742,NA,NA,0.0324428381782742,NA,NA
1990,"GRC",-0.0068716760969797,NA,NA,-0.0068716760969797,NA,NA
1991,"GRC",0.0220929805994501,NA,NA,0.0220929805994501,NA,NA
1992,"GRC",-0.00315956631555814,NA,NA,-0.00315956631555814,NA,NA
1993,"GRC",-0.0266098226274046,NA,NA,-0.0266098226274046,NA,NA
1994,"GRC",0.00935105049575502,NA,NA,0.00935105049575502,NA,NA
1995,"GRC",0.0114430261807352,NA,NA,0.0114430261807352,NA,NA
1996,"GRC",0.0203940214013845,NA,NA,0.0203940214013845,NA,NA
1997,"GRC",0.0377416563374333,NA,NA,0.0377416563374333,NA,NA
1998,"GRC",0.0329006451806337,NA,NA,0.0329006451806337,NA,NA
1999,"GRC",0.0253256558163117,NA,NA,0.0253256558163117,NA,NA
2000,"GRC",0.0341147979874135,NA,NA,0.0341147979874135,NA,NA
2001,"GRC",0.0364200121753686,NA,NA,0.0364200121753686,NA,NA
2002,"GRC",0.0347819960467719,NA,NA,0.0347819960467719,NA,NA
2003,"GRC",0.0544958958287898,NA,NA,NA,0.0544958958287898,NA
2004,"GRC",0.0491044478099505,NA,NA,NA,0.0491044478099505,NA
2005,"GRC",0.00690567052370472,NA,NA,0.00690567052370472,NA,NA
2006,"GRC",0.060261329036353,NA,NA,NA,0.060261329036353,NA
2007,"GRC",0.0387619072514755,NA,NA,0.0387619072514755,NA,NA
2008,"GRC",0.00387453920102598,NA,NA,0.00387453920102598,NA,NA
2009,"GRC",-0.0359309589811936,NA,NA,-0.0359309589811936,NA,NA
2010,"GRC",-0.0485672569587513,NA,-0.0485672569587513,NA,NA,NA
2011,"GRC",-0.0966346040506671,NA,-0.0966346040506671,NA,NA,NA
2012,"GRC",-0.0666906218082015,NA,-0.0666906218082015,NA,NA,NA
2013,"GRC",-0.0237389512986645,NA,NA,-0.0237389512986645,NA,NA
2014,"GRC",0.010655398943709,NA,NA,0.010655398943709,NA,NA
2015,"GRC",-0.000222741565661599,NA,NA,-0.000222741565661599,NA,NA
2016,"GRC",-0.00072094262214395,NA,NA,-0.00072094262214395,NA,NA
2017,"GRC",0.0171907332801353,NA,NA,0.0171907332801353,NA,NA
2018,"GRC",0.0201457986746276,NA,NA,0.0201457986746276,NA,NA
2019,"GRC",0.0233117713676474,NA,NA,0.0233117713676474,NA,NA
1960,"HKG",NA,NA,NA,NA,NA,NA
1961,"HKG",0.026214786389446,NA,NA,0.026214786389446,NA,NA
1962,"HKG",0.0942490595614074,NA,NA,NA,0.0942490595614074,NA
1963,"HKG",0.122363826471787,NA,NA,NA,NA,0.122363826471787
1964,"HKG",0.0574601364112259,NA,NA,NA,0.0574601364112259,NA
1965,"HKG",0.115599507717938,NA,NA,NA,NA,0.115599507717938
1966,"HKG",0.00597816071346657,NA,NA,0.00597816071346657,NA,NA
1967,"HKG",-0.0106154699991617,NA,NA,-0.0106154699991617,NA,NA
1968,"HKG",0.0144592937887298,NA,NA,0.0144592937887298,NA,NA
1969,"HKG",0.0942769446766416,NA,NA,NA,0.0942769446766416,NA
1970,"HKG",0.0680522197220979,NA,NA,NA,0.0680522197220979,NA
1971,"HKG",0.0551992086841693,NA,NA,NA,0.0551992086841693,NA
1972,"HKG",0.0892509996117894,NA,NA,NA,0.0892509996117894,NA
1973,"HKG",0.105110711847799,NA,NA,NA,NA,0.105110711847799
1974,"HKG",0.0051823689137851,NA,NA,0.0051823689137851,NA,NA
1975,"HKG",-0.0177534904128924,NA,NA,-0.0177534904128924,NA,NA
1976,"HKG",0.13012294791818,NA,NA,NA,NA,0.13012294791818
1977,"HKG",0.0831891159897218,NA,NA,NA,0.0831891159897218,NA
1978,"HKG",0.0486229584331972,NA,NA,NA,0.0486229584331972,NA
1979,"HKG",0.0829297899170101,NA,NA,NA,0.0829297899170101,NA
1980,"HKG",0.073296291869509,NA,NA,NA,0.073296291869509,NA
1981,"HKG",0.0699840161682914,NA,NA,NA,0.0699840161682914,NA
1982,"HKG",0.0119220958648814,NA,NA,0.0119220958648814,NA,NA
1983,"HKG",0.0441492623330786,NA,NA,NA,0.0441492623330786,NA
1984,"HKG",0.0840838415508454,NA,NA,NA,0.0840838415508454,NA
1985,"HKG",-0.0075200184984705,NA,NA,-0.0075200184984705,NA,NA
1986,"HKG",0.0926990414549216,NA,NA,NA,0.0926990414549216,NA
1987,"HKG",0.115048072860989,NA,NA,NA,NA,0.115048072860989
1988,"HKG",0.0670182132387513,NA,NA,NA,0.0670182132387513,NA
1989,"HKG",0.00666926759151565,NA,NA,0.00666926759151565,NA,NA
1990,"HKG",0.0235019489601549,NA,NA,0.0235019489601549,NA,NA
1991,"HKG",0.0438798674434653,NA,NA,NA,0.0438798674434653,NA
1992,"HKG",0.0506288749782526,NA,NA,NA,0.0506288749782526,NA
1993,"HKG",0.0506194867613943,NA,NA,NA,0.0506194867613943,NA
1994,"HKG",0.0477618009388114,NA,NA,NA,0.0477618009388114,NA
1995,"HKG",0.00950172086808521,NA,NA,0.00950172086808521,NA,NA
1996,"HKG",0.0255013746223218,NA,NA,0.0255013746223218,NA,NA
1997,"HKG",0.0319232630882458,NA,NA,0.0319232630882458,NA,NA
1998,"HKG",-0.0759972512581126,NA,-0.0759972512581126,NA,NA,NA
1999,"HKG",0.00849088672024667,NA,NA,0.00849088672024667,NA,NA
2000,"HKG",0.0629688658603953,NA,NA,NA,0.0629688658603953,NA
2001,"HKG",-0.00321025734459124,NA,NA,-0.00321025734459124,NA,NA
2002,"HKG",0.0109545687633514,NA,NA,0.0109545687633514,NA,NA
2003,"HKG",0.0270531860906105,NA,NA,0.0270531860906105,NA,NA
2004,"HKG",0.0837942818858797,NA,NA,NA,0.0837942818858797,NA
2005,"HKG",0.0699151906712709,NA,NA,NA,0.0699151906712709,NA
2006,"HKG",0.0652117477128831,NA,NA,NA,0.0652117477128831,NA
2007,"HKG",0.0587439177844096,NA,NA,NA,0.0587439177844096,NA
2008,"HKG",0.015068703651266,NA,NA,0.015068703651266,NA,NA
2009,"HKG",-0.0306166564342332,NA,NA,-0.0306166564342332,NA,NA
2010,"HKG",0.0612875177360355,NA,NA,NA,0.0612875177360355,NA
2011,"HKG",0.0421239388373051,NA,NA,NA,0.0421239388373051,NA
2012,"HKG",0.011192732649391,NA,NA,0.011192732649391,NA,NA
2013,"HKG",0.0249170926659132,NA,NA,0.0249170926659132,NA,NA
2014,"HKG",0.0210147553248614,NA,NA,0.0210147553248614,NA,NA
2015,"HKG",0.0165648064771091,NA,NA,0.0165648064771091,NA,NA
2016,"HKG",0.0135774544628782,NA,NA,0.0135774544628782,NA,NA
2017,"HKG",0.0289920251277249,NA,NA,0.0289920251277249,NA,NA
2018,"HKG",0.019349151663409,NA,NA,0.019349151663409,NA,NA
2019,"HKG",-0.021050276792101,NA,NA,-0.021050276792101,NA,NA
1960,"HUN",NA,NA,NA,NA,NA,NA
1961,"HUN",NA,NA,NA,NA,NA,NA
1962,"HUN",NA,NA,NA,NA,NA,NA
1963,"HUN",NA,NA,NA,NA,NA,NA
1964,"HUN",NA,NA,NA,NA,NA,NA
1965,"HUN",NA,NA,NA,NA,NA,NA
1966,"HUN",NA,NA,NA,NA,NA,NA
1967,"HUN",NA,NA,NA,NA,NA,NA
1968,"HUN",NA,NA,NA,NA,NA,NA
1969,"HUN",NA,NA,NA,NA,NA,NA
1970,"HUN",NA,NA,NA,NA,NA,NA
1971,"HUN",0.0587251654245136,NA,NA,NA,0.0587251654245136,NA
1972,"HUN",0.0581590988857705,NA,NA,NA,0.0581590988857705,NA
1973,"HUN",0.0661807854006662,NA,NA,NA,0.0661807854006662,NA
1974,"HUN",0.055714959189664,NA,NA,NA,0.055714959189664,NA
1975,"HUN",0.0579042992981518,NA,NA,NA,0.0579042992981518,NA
1976,"HUN",0.029671337915415,NA,NA,0.029671337915415,NA,NA
1977,"HUN",0.0615380534769299,NA,NA,NA,0.0615380534769299,NA
1978,"HUN",0.040352820320382,NA,NA,NA,0.040352820320382,NA
1979,"HUN",0.0112649588584086,NA,NA,0.0112649588584086,NA,NA
1980,"HUN",-0.00112957238637146,NA,NA,-0.00112957238637146,NA,NA
1981,"HUN",0.0294146703865799,NA,NA,0.0294146703865799,NA,NA
1982,"HUN",0.0313508456899354,NA,NA,0.0313508456899354,NA,NA
1983,"HUN",0.0116327799166784,NA,NA,0.0116327799166784,NA,NA
1984,"HUN",0.0316533607970304,NA,NA,0.0316533607970304,NA,NA
1985,"HUN",0.00222899283491662,NA,NA,0.00222899283491662,NA,NA
1986,"HUN",0.0198892544681939,NA,NA,0.0198892544681939,NA,NA
1987,"HUN",0.0449568669222176,NA,NA,NA,0.0449568669222176,NA
1988,"HUN",0.00317882486199728,NA,NA,0.00317882486199728,NA,NA
1989,"HUN",0.0105531662027136,NA,NA,0.0105531662027136,NA,NA
1990,"HUN",-0.0326902476981664,NA,NA,-0.0326902476981664,NA,NA
1991,"HUN",-0.117722618639401,-0.117722618639401,NA,NA,NA,NA
1992,"HUN",-0.0302271510737446,NA,NA,-0.0302271510737446,NA,NA
1993,"HUN",-0.00580406149575952,NA,NA,-0.00580406149575952,NA,NA
1994,"HUN",0.0296181287586148,NA,NA,0.0296181287586148,NA,NA
1995,"HUN",0.0157080670505776,NA,NA,0.0157080670505776,NA,NA
1996,"HUN",0.00245615363715723,NA,NA,0.00245615363715723,NA,NA
1997,"HUN",0.0338299532111894,NA,NA,NA,0.0338299532111894,NA
1998,"HUN",0.0419188491594085,NA,NA,NA,0.0419188491594085,NA
1999,"HUN",0.0337458678922449,NA,NA,0.0337458678922449,NA,NA
2000,"HUN",0.0477471159531266,NA,NA,NA,0.0477471159531266,NA
2001,"HUN",0.0435035010399201,NA,NA,NA,0.0435035010399201,NA
2002,"HUN",0.0501084379238026,NA,NA,NA,0.0501084379238026,NA
2003,"HUN",0.0435076884417525,NA,NA,NA,0.0435076884417525,NA
2004,"HUN",0.0510124302618036,NA,NA,NA,0.0510124302618036,NA
2005,"HUN",0.0453862881189955,NA,NA,NA,0.0453862881189955,NA
2006,"HUN",0.0434431759582612,NA,NA,NA,0.0434431759582612,NA
2007,"HUN",0.00557219201692893,NA,NA,0.00557219201692893,NA,NA
2008,"HUN",0.0138479187154616,NA,NA,0.0138479187154616,NA,NA
2009,"HUN",-0.0639575893123873,NA,-0.0639575893123873,NA,NA,NA
2010,"HUN",0.0144882949225908,NA,NA,0.0144882949225908,NA,NA
2011,"HUN",0.0226355979595285,NA,NA,0.0226355979595285,NA,NA
2012,"HUN",-0.0106748899141031,NA,NA,-0.0106748899141031,NA,NA
2013,"HUN",0.0217600800179181,NA,NA,0.0217600800179181,NA,NA
2014,"HUN",0.0453650330075492,NA,NA,NA,0.0453650330075492,NA
2015,"HUN",0.0410682734194314,NA,NA,NA,0.0410682734194314,NA
2016,"HUN",0.0240127328495228,NA,NA,0.0240127328495228,NA,NA
2017,"HUN",0.0456499994536863,NA,NA,NA,0.0456499994536863,NA
2018,"HUN",0.0564769587545437,NA,NA,NA,0.0564769587545437,NA
2019,"HUN",0.0482460607114392,NA,NA,NA,0.0482460607114392,NA
1960,"IDN",NA,NA,NA,NA,NA,NA
1961,"IDN",0.0584422632578514,NA,NA,NA,0.0584422632578514,NA
1962,"IDN",-0.0208675045863169,NA,NA,-0.0208675045863169,NA,NA
1963,"IDN",-0.0573370434709993,NA,-0.0573370434709993,NA,NA,NA
1964,"IDN",0.0261054966613465,NA,NA,0.0261054966613465,NA,NA
1965,"IDN",-0.00799642697427294,NA,NA,-0.00799642697427294,NA,NA
1966,"IDN",0.00779050809911297,NA,NA,0.00779050809911297,NA,NA
